Date,Ticker,Group,Name,VRP,IV_Type
2024-08-26,HYG,Bond,High Yield,0.03903772617367389,GARCH
2024-08-27,HYG,Bond,High Yield,0.038945518311610285,GARCH
2024-08-28,HYG,Bond,High Yield,0.036960774212701185,GARCH
2024-08-29,HYG,Bond,High Yield,0.0345877265139665,GARCH
2024-08-30,HYG,Bond,High Yield,0.03316794911688679,GARCH
2024-09-03,HYG,Bond,High Yield,0.029782825366787422,GARCH
2024-09-04,HYG,Bond,High Yield,0.02792545620553383,GARCH
2024-09-05,HYG,Bond,High Yield,0.028494602463327908,GARCH
2024-09-06,HYG,Bond,High Yield,0.024936694497893458,GARCH
2024-09-09,HYG,Bond,High Yield,0.02061859652656769,GARCH
2024-09-10,HYG,Bond,High Yield,0.01884518530624919,GARCH
2024-09-11,HYG,Bond,High Yield,0.015751458015131718,GARCH
2024-09-12,HYG,Bond,High Yield,0.01288523917137677,GARCH
2024-09-13,HYG,Bond,High Yield,0.012274530489130617,GARCH
2024-09-16,HYG,Bond,High Yield,0.010233252954000334,GARCH
2024-09-17,HYG,Bond,High Yield,0.00863255060523484,GARCH
2024-09-18,HYG,Bond,High Yield,0.00847108789261778,GARCH
2024-09-19,HYG,Bond,High Yield,0.007143308599889362,GARCH
2024-09-20,HYG,Bond,High Yield,0.007235817226621922,GARCH
2024-09-23,HYG,Bond,High Yield,0.007295052786747368,GARCH
2024-09-24,HYG,Bond,High Yield,0.00797045110006228,GARCH
2024-09-25,HYG,Bond,High Yield,0.010895147140470386,GARCH
2024-09-26,HYG,Bond,High Yield,0.010785306616539226,GARCH
2024-09-27,HYG,Bond,High Yield,0.010067864202757876,GARCH
2024-09-30,HYG,Bond,High Yield,0.010770356045851914,GARCH
2024-10-01,HYG,Bond,High Yield,0.012144260557330545,GARCH
2024-10-02,HYG,Bond,High Yield,0.013311373963962734,GARCH
2024-10-03,HYG,Bond,High Yield,0.01562860655405754,GARCH
2024-10-04,HYG,Bond,High Yield,0.017850461063586814,GARCH
2024-10-07,HYG,Bond,High Yield,0.017291899404082697,GARCH
2024-10-08,HYG,Bond,High Yield,0.01817332431321428,GARCH
2024-10-09,HYG,Bond,High Yield,0.020034806991537802,GARCH
2024-10-10,HYG,Bond,High Yield,0.02100075079831286,GARCH
2024-10-11,HYG,Bond,High Yield,0.02144391596665151,GARCH
2024-10-14,HYG,Bond,High Yield,0.02298187871903707,GARCH
2024-10-15,HYG,Bond,High Yield,0.024199311167373623,GARCH
2024-10-16,HYG,Bond,High Yield,0.025001058430439756,GARCH
2024-10-17,HYG,Bond,High Yield,0.025491125835356725,GARCH
2024-10-18,HYG,Bond,High Yield,0.026033892767705458,GARCH
2024-10-21,HYG,Bond,High Yield,0.027351751531647605,GARCH
2024-10-22,HYG,Bond,High Yield,0.030498860172546695,GARCH
2024-10-23,HYG,Bond,High Yield,0.03338114836382026,GARCH
2024-10-24,HYG,Bond,High Yield,0.03654230333245775,GARCH
2024-10-25,HYG,Bond,High Yield,0.039088113447942885,GARCH
2024-10-28,HYG,Bond,High Yield,0.04091772471907163,GARCH
2024-10-29,HYG,Bond,High Yield,0.043530712449600974,GARCH
2024-10-30,HYG,Bond,High Yield,0.044906032240208234,GARCH
2024-10-31,HYG,Bond,High Yield,0.04613178363673332,GARCH
2024-11-01,HYG,Bond,High Yield,0.048473922007080096,GARCH
2024-11-04,HYG,Bond,High Yield,0.049949988121382675,GARCH
2024-11-05,HYG,Bond,High Yield,0.04998117948941251,GARCH
2024-11-06,HYG,Bond,High Yield,0.05153346166977166,GARCH
2024-11-07,HYG,Bond,High Yield,0.049414469060751594,GARCH
2024-11-08,HYG,Bond,High Yield,0.04879694056725729,GARCH
2024-11-11,HYG,Bond,High Yield,0.04795600464102242,GARCH
2024-11-12,HYG,Bond,High Yield,0.04694361947563889,GARCH
2024-11-13,HYG,Bond,High Yield,0.047713997479420255,GARCH
2024-11-14,HYG,Bond,High Yield,0.047433401233449766,GARCH
2024-11-15,HYG,Bond,High Yield,0.04766300550174083,GARCH
2024-11-18,HYG,Bond,High Yield,0.04720062932571569,GARCH
2024-11-19,HYG,Bond,High Yield,0.04675061732907975,GARCH
2024-11-20,HYG,Bond,High Yield,0.04678940215956103,GARCH
2024-11-21,HYG,Bond,High Yield,0.04393250120601732,GARCH
2024-11-22,HYG,Bond,High Yield,0.041652097421725987,GARCH
2024-11-25,HYG,Bond,High Yield,0.038111188548272286,GARCH
2024-11-26,HYG,Bond,High Yield,0.035703749075339956,GARCH
2024-11-27,HYG,Bond,High Yield,0.03410042011596519,GARCH
2024-11-29,HYG,Bond,High Yield,0.03252980503495351,GARCH
2024-12-02,HYG,Bond,High Yield,0.03181023201834702,GARCH
2024-12-03,HYG,Bond,High Yield,0.03132032998988843,GARCH
2024-12-04,HYG,Bond,High Yield,0.02919251153807295,GARCH
2024-12-05,HYG,Bond,High Yield,0.028505028675133336,GARCH
2024-12-06,HYG,Bond,High Yield,0.027803551407352148,GARCH
2024-12-09,HYG,Bond,High Yield,0.02593802073765489,GARCH
2024-12-10,HYG,Bond,High Yield,0.025989125253025592,GARCH
2024-12-11,HYG,Bond,High Yield,0.02407112056461814,GARCH
2024-12-12,HYG,Bond,High Yield,0.02215128580623161,GARCH
2024-12-13,HYG,Bond,High Yield,0.022767903332480154,GARCH
2024-12-16,HYG,Bond,High Yield,0.022171440045619252,GARCH
2024-12-17,HYG,Bond,High Yield,0.022647438139704126,GARCH
2024-12-18,HYG,Bond,High Yield,0.017735344665389546,GARCH
2024-12-19,HYG,Bond,High Yield,0.030793759696654415,GARCH
2024-12-20,HYG,Bond,High Yield,0.03948019836166537,GARCH
2024-12-23,HYG,Bond,High Yield,0.050453183624773315,GARCH
2024-12-24,HYG,Bond,High Yield,0.05982763471646429,GARCH
2024-12-26,HYG,Bond,High Yield,0.0675354125151018,GARCH
2024-12-27,HYG,Bond,High Yield,0.0743654046185403,GARCH
2024-12-30,HYG,Bond,High Yield,0.07979006830359889,GARCH
2024-12-31,HYG,Bond,High Yield,0.08363457632873313,GARCH
2025-01-02,HYG,Bond,High Yield,0.08509969413667128,GARCH
2025-01-03,HYG,Bond,High Yield,0.08552399038650876,GARCH
2025-01-06,HYG,Bond,High Yield,0.08464299484061005,GARCH
2025-01-07,HYG,Bond,High Yield,0.08330800591824808,GARCH
2025-01-08,HYG,Bond,High Yield,0.08211995762813906,GARCH
2025-01-10,HYG,Bond,High Yield,0.07851103623449043,GARCH
2025-01-13,HYG,Bond,High Yield,0.07860875634520252,GARCH
2025-01-14,HYG,Bond,High Yield,0.07616569763711022,GARCH
2025-01-15,HYG,Bond,High Yield,0.068759158791859,GARCH
2025-01-16,HYG,Bond,High Yield,0.07226990615286662,GARCH
2025-01-17,HYG,Bond,High Yield,0.07216194475486468,GARCH
2025-01-21,HYG,Bond,High Yield,0.0687556412977505,GARCH
2025-01-22,HYG,Bond,High Yield,0.0646124211171593,GARCH
2025-01-23,HYG,Bond,High Yield,0.06977752246794239,GARCH
2025-01-24,HYG,Bond,High Yield,0.056439135004278884,GARCH
2025-01-27,HYG,Bond,High Yield,0.048381313993271884,GARCH
2025-01-28,HYG,Bond,High Yield,0.03685919750447526,GARCH
2025-01-29,HYG,Bond,High Yield,0.026964537938466274,GARCH
2025-01-30,HYG,Bond,High Yield,0.0181852837414642,GARCH
2025-01-31,HYG,Bond,High Yield,0.01101504074696212,GARCH
2025-02-03,HYG,Bond,High Yield,0.003995213027196068,GARCH
2025-02-04,HYG,Bond,High Yield,-0.002315785212375572,GARCH
2025-02-05,HYG,Bond,High Yield,-0.006049723570140519,GARCH
2025-02-06,HYG,Bond,High Yield,-0.008568879251048881,GARCH
2025-02-07,HYG,Bond,High Yield,-0.010224151119222072,GARCH
2025-02-10,HYG,Bond,High Yield,-0.0091227492306061,GARCH
2025-02-11,HYG,Bond,High Yield,-0.009066463897782928,GARCH
2025-02-12,HYG,Bond,High Yield,-0.006129533294916318,GARCH
2025-02-13,HYG,Bond,High Yield,-0.007656949576602813,GARCH
2025-02-14,HYG,Bond,High Yield,-0.005420995545651157,GARCH
2025-02-18,HYG,Bond,High Yield,0.005094153935042922,GARCH
2025-02-19,HYG,Bond,High Yield,0.004745181093979139,GARCH
2025-02-20,HYG,Bond,High Yield,0.005740566064591352,GARCH
2025-02-21,HYG,Bond,High Yield,0.008618689960048016,GARCH
2025-02-24,HYG,Bond,High Yield,0.012595882638163842,GARCH
2025-02-25,HYG,Bond,High Yield,0.011770102902357036,GARCH
2025-02-26,HYG,Bond,High Yield,0.01261301605922803,GARCH
2025-02-27,HYG,Bond,High Yield,0.01220620193575306,GARCH
2025-02-28,HYG,Bond,High Yield,0.012452375136645318,GARCH
2025-03-03,HYG,Bond,High Yield,0.013388240891647427,GARCH
2025-03-04,HYG,Bond,High Yield,0.015429949964972928,GARCH
2025-03-05,HYG,Bond,High Yield,0.017078280817004434,GARCH
2025-03-06,HYG,Bond,High Yield,0.017451207173826325,GARCH
2025-03-07,HYG,Bond,High Yield,0.021202379245098924,GARCH
2025-03-10,HYG,Bond,High Yield,0.023589663395949863,GARCH
2025-03-11,HYG,Bond,High Yield,0.027245332801187367,GARCH
2025-03-12,HYG,Bond,High Yield,0.03333237417008219,GARCH
2025-03-13,HYG,Bond,High Yield,0.035562919013464867,GARCH
2025-03-14,HYG,Bond,High Yield,0.041449198793600976,GARCH
2025-03-17,HYG,Bond,High Yield,0.048158896797368546,GARCH
2025-03-18,HYG,Bond,High Yield,0.05560150036168408,GARCH
2025-03-19,HYG,Bond,High Yield,0.05784109202528834,GARCH
2025-03-20,HYG,Bond,High Yield,0.06167891336319771,GARCH
2025-03-21,HYG,Bond,High Yield,0.06440620675727203,GARCH
2025-03-24,HYG,Bond,High Yield,0.06609123351479831,GARCH
2025-03-25,HYG,Bond,High Yield,0.06782605160147541,GARCH
2025-03-26,HYG,Bond,High Yield,0.0671446562227755,GARCH
2025-03-27,HYG,Bond,High Yield,0.06883073081867525,GARCH
2025-03-28,HYG,Bond,High Yield,0.06940831581096076,GARCH
2025-03-31,HYG,Bond,High Yield,0.0698280637609185,GARCH
2025-04-01,HYG,Bond,High Yield,0.06929533730747375,GARCH
2025-04-02,HYG,Bond,High Yield,0.06803057495938372,GARCH
2025-04-03,HYG,Bond,High Yield,0.05752836942945352,GARCH
2025-04-04,HYG,Bond,High Yield,0.0611746291000284,GARCH
2025-04-07,HYG,Bond,High Yield,0.09192175367205706,GARCH
2025-04-08,HYG,Bond,High Yield,0.12332645044342622,GARCH
2025-04-09,HYG,Bond,High Yield,0.1147912202857302,GARCH
2025-04-10,HYG,Bond,High Yield,0.18994169452953502,GARCH
2025-04-11,HYG,Bond,High Yield,0.2850453771926298,GARCH
2025-04-14,HYG,Bond,High Yield,0.3595235763534914,GARCH
2025-04-15,HYG,Bond,High Yield,0.4134114417880347,GARCH
2025-04-16,HYG,Bond,High Yield,0.44837442219229423,GARCH
2025-04-17,HYG,Bond,High Yield,0.46544758038800016,GARCH
2025-04-21,HYG,Bond,High Yield,0.4765768584138283,GARCH
2025-04-22,HYG,Bond,High Yield,0.47548597432586065,GARCH
2025-04-23,HYG,Bond,High Yield,0.46498392996352944,GARCH
2025-04-24,HYG,Bond,High Yield,0.44540692208816857,GARCH
2025-04-25,HYG,Bond,High Yield,0.4282547012934591,GARCH
2025-04-28,HYG,Bond,High Yield,0.4043376576748064,GARCH
2025-04-29,HYG,Bond,High Yield,0.3700103538104182,GARCH
2025-04-30,HYG,Bond,High Yield,0.3287566491259768,GARCH
2025-05-01,HYG,Bond,High Yield,0.2865700842718926,GARCH
2025-05-02,HYG,Bond,High Yield,0.23916717799693882,GARCH
2025-05-05,HYG,Bond,High Yield,0.1882473586643769,GARCH
2025-05-06,HYG,Bond,High Yield,0.1494096645137489,GARCH
2025-05-07,HYG,Bond,High Yield,0.10347268513416547,GARCH
2025-05-08,HYG,Bond,High Yield,0.03190184951141123,GARCH
2025-05-09,HYG,Bond,High Yield,-0.044842112298779185,GARCH
2025-05-12,HYG,Bond,High Yield,-0.0521923264396887,GARCH
2025-05-13,HYG,Bond,High Yield,-0.11865091433501658,GARCH
2025-05-14,HYG,Bond,High Yield,-0.21073537109004692,GARCH
2025-05-15,HYG,Bond,High Yield,-0.2797728300111596,GARCH
2025-05-16,HYG,Bond,High Yield,-0.3341539494839553,GARCH
2025-05-19,HYG,Bond,High Yield,-0.3736877695473785,GARCH
2025-05-20,HYG,Bond,High Yield,-0.3959114568148966,GARCH
2025-05-21,HYG,Bond,High Yield,-0.4116972813786902,GARCH
2025-05-22,HYG,Bond,High Yield,-0.413643625081784,GARCH
2025-05-23,HYG,Bond,High Yield,-0.4053346827273248,GARCH
2025-05-27,HYG,Bond,High Yield,-0.3862651294097298,GARCH
2025-05-28,HYG,Bond,High Yield,-0.36601886541650974,GARCH
2025-05-29,HYG,Bond,High Yield,-0.3392075010011711,GARCH
2025-05-30,HYG,Bond,High Yield,-0.30524695313507305,GARCH
2025-06-02,HYG,Bond,High Yield,-0.2638107409549288,GARCH
2025-06-03,HYG,Bond,High Yield,-0.22245638883023794,GARCH
2025-06-04,HYG,Bond,High Yield,-0.17547326002317207,GARCH
2025-06-05,HYG,Bond,High Yield,-0.12555220355184946,GARCH
2025-06-06,HYG,Bond,High Yield,-0.07915095583899731,GARCH
2025-06-09,HYG,Bond,High Yield,-0.04046061621954113,GARCH
2025-06-10,HYG,Bond,High Yield,-0.003299057283602019,GARCH
2025-06-11,HYG,Bond,High Yield,0.035778551529726914,GARCH
2025-06-12,HYG,Bond,High Yield,0.05049645577709436,GARCH
2025-06-13,HYG,Bond,High Yield,0.03837453537926268,GARCH
2025-06-16,HYG,Bond,High Yield,0.031695796825425705,GARCH
2025-06-17,HYG,Bond,High Yield,0.024834323370559918,GARCH
2025-06-18,HYG,Bond,High Yield,0.02013573498279066,GARCH
2025-06-20,HYG,Bond,High Yield,0.017352054843750152,GARCH
2025-06-23,HYG,Bond,High Yield,0.01578484024974968,GARCH
2025-06-24,HYG,Bond,High Yield,0.01849806269148164,GARCH
2025-06-25,HYG,Bond,High Yield,0.015480272770084482,GARCH
2025-06-26,HYG,Bond,High Yield,0.012313370018900493,GARCH
2025-06-27,HYG,Bond,High Yield,0.01159377314071624,GARCH
2025-06-30,HYG,Bond,High Yield,0.006410158369513048,GARCH
2025-07-01,HYG,Bond,High Yield,0.005140968338703376,GARCH
2025-07-02,HYG,Bond,High Yield,0.00494233879505537,GARCH
2025-07-03,HYG,Bond,High Yield,0.004780217091068541,GARCH
2025-07-07,HYG,Bond,High Yield,0.0052871606155324834,GARCH
2025-07-08,HYG,Bond,High Yield,0.008103533756985882,GARCH
2025-07-09,HYG,Bond,High Yield,0.011534338302196322,GARCH
2025-07-10,HYG,Bond,High Yield,0.015353825994754856,GARCH
2025-07-11,HYG,Bond,High Yield,0.019681364066789633,GARCH
2025-07-14,HYG,Bond,High Yield,0.025222342532406926,GARCH
2025-07-15,HYG,Bond,High Yield,0.029824768648153244,GARCH
2025-07-16,HYG,Bond,High Yield,0.03101932077686379,GARCH
2025-07-17,HYG,Bond,High Yield,0.03370073339271638,GARCH
2025-07-18,HYG,Bond,High Yield,0.034297085227958365,GARCH
2025-07-21,HYG,Bond,High Yield,0.03459877504305224,GARCH
2025-07-22,HYG,Bond,High Yield,0.03494324889005831,GARCH
2025-07-23,HYG,Bond,High Yield,0.03653717863303033,GARCH
2025-07-24,HYG,Bond,High Yield,0.03726169289817126,GARCH
2025-07-25,HYG,Bond,High Yield,0.036654555858651905,GARCH
2025-07-28,HYG,Bond,High Yield,0.03514006665281485,GARCH
2025-07-29,HYG,Bond,High Yield,0.03484357679132231,GARCH
2025-07-30,HYG,Bond,High Yield,0.0316890083660292,GARCH
2025-07-31,HYG,Bond,High Yield,0.031221786008766936,GARCH
2025-08-01,HYG,Bond,High Yield,0.029057249779331613,GARCH
2025-08-04,HYG,Bond,High Yield,0.02672287728255832,GARCH
2025-08-05,HYG,Bond,High Yield,0.02595366801844254,GARCH
2025-08-06,HYG,Bond,High Yield,0.02643949100580565,GARCH
2025-08-07,HYG,Bond,High Yield,0.025085462072906278,GARCH
2025-08-08,HYG,Bond,High Yield,0.024543872280833913,GARCH
2025-08-11,HYG,Bond,High Yield,0.023565970129181747,GARCH
2025-08-12,HYG,Bond,High Yield,0.02270885058868469,GARCH
2025-08-13,HYG,Bond,High Yield,0.021934874505636914,GARCH
2025-08-14,HYG,Bond,High Yield,0.02290259278700039,GARCH
2025-08-15,HYG,Bond,High Yield,0.02430987483830954,GARCH
2025-08-18,HYG,Bond,High Yield,0.02471412870347189,GARCH
2025-08-19,HYG,Bond,High Yield,0.02548617041778805,GARCH
2025-08-20,HYG,Bond,High Yield,0.0264877078206396,GARCH
2025-08-21,HYG,Bond,High Yield,0.02762130832877461,GARCH
2025-08-22,HYG,Bond,High Yield,0.025483424717639765,GARCH
2025-08-25,HYG,Bond,High Yield,0.03270010814018712,GARCH
2025-08-26,HYG,Bond,High Yield,0.03857346043555504,GARCH
2025-08-27,HYG,Bond,High Yield,0.04389363618527266,GARCH
2025-08-28,HYG,Bond,High Yield,0.047859949555081646,GARCH
2025-08-29,HYG,Bond,High Yield,0.05121803025237968,GARCH
2025-09-02,HYG,Bond,High Yield,0.052848277828414884,GARCH
2025-09-03,HYG,Bond,High Yield,0.05365548764355563,GARCH
2025-09-04,HYG,Bond,High Yield,0.055427750694165924,GARCH
2025-09-05,HYG,Bond,High Yield,0.05601388404179087,GARCH
2025-09-08,HYG,Bond,High Yield,0.05556256608179717,GARCH
2025-09-09,HYG,Bond,High Yield,0.05459643975737166,GARCH
2025-09-10,HYG,Bond,High Yield,0.052932662237298714,GARCH
2025-09-11,HYG,Bond,High Yield,0.05063950548903674,GARCH
2025-09-12,HYG,Bond,High Yield,0.049217906727585345,GARCH
2025-09-15,HYG,Bond,High Yield,0.04739162255809731,GARCH
2025-09-16,HYG,Bond,High Yield,0.04572194126791712,GARCH
2025-09-17,HYG,Bond,High Yield,0.04233998050928776,GARCH
2025-09-18,HYG,Bond,High Yield,0.038889492012226176,GARCH
2025-09-19,HYG,Bond,High Yield,0.03569883998811819,GARCH
2025-09-22,HYG,Bond,High Yield,0.03224457132033967,GARCH
2025-09-23,HYG,Bond,High Yield,0.028844574286311837,GARCH
2025-09-24,HYG,Bond,High Yield,0.03149094377662959,GARCH
2025-09-25,HYG,Bond,High Yield,0.025024273716244785,GARCH
2025-09-26,HYG,Bond,High Yield,0.02081179779761097,GARCH
2025-09-29,HYG,Bond,High Yield,0.01742140811182326,GARCH
2025-09-30,HYG,Bond,High Yield,0.015073406579801113,GARCH
2025-10-01,HYG,Bond,High Yield,0.013447637633916168,GARCH
2025-10-02,HYG,Bond,High Yield,0.01220998977123418,GARCH
2025-10-03,HYG,Bond,High Yield,0.012035574923674465,GARCH
2025-10-06,HYG,Bond,High Yield,0.011933978488788318,GARCH
2025-10-07,HYG,Bond,High Yield,0.011391195994185822,GARCH
2025-10-08,HYG,Bond,High Yield,0.011571582593519775,GARCH
2025-10-09,HYG,Bond,High Yield,0.01235217845098275,GARCH
2025-10-10,HYG,Bond,High Yield,0.012974876308661504,GARCH
2025-10-13,HYG,Bond,High Yield,0.018187194512527753,GARCH
2025-10-14,HYG,Bond,High Yield,0.027263524804314983,GARCH
2025-10-15,HYG,Bond,High Yield,0.034900200215441955,GARCH
2025-10-16,HYG,Bond,High Yield,0.0408450271889456,GARCH
2025-10-17,HYG,Bond,High Yield,0.047735584087818965,GARCH
2025-10-20,HYG,Bond,High Yield,0.05437414299439967,GARCH
2025-10-21,HYG,Bond,High Yield,0.05972576104318576,GARCH
2025-10-22,HYG,Bond,High Yield,0.06467364298007809,GARCH
2025-10-23,HYG,Bond,High Yield,0.06862557178369462,GARCH
2025-10-24,HYG,Bond,High Yield,0.0686697552192943,GARCH
2025-10-27,HYG,Bond,High Yield,0.06883262498886818,GARCH
2025-10-28,HYG,Bond,High Yield,0.06763787734003625,GARCH
2025-10-29,HYG,Bond,High Yield,0.06550174335660333,GARCH
2025-10-30,HYG,Bond,High Yield,0.0642404843117058,GARCH
2025-10-31,HYG,Bond,High Yield,0.06327688454216045,GARCH
2025-11-03,HYG,Bond,High Yield,0.06083579973467913,GARCH
2025-11-04,HYG,Bond,High Yield,0.05944448762689804,GARCH
2025-11-05,HYG,Bond,High Yield,0.05672196714272296,GARCH
2025-11-06,HYG,Bond,High Yield,0.0537108103057595,GARCH
2025-11-07,HYG,Bond,High Yield,0.050164699611356396,GARCH
2025-11-10,HYG,Bond,High Yield,0.04605909955596739,GARCH
2025-11-11,HYG,Bond,High Yield,0.04515268914548804,GARCH
2025-11-12,HYG,Bond,High Yield,0.0418151555171379,GARCH
2025-11-13,HYG,Bond,High Yield,0.03358847176797062,GARCH
2025-11-14,HYG,Bond,High Yield,0.03009728101868004,GARCH
2025-11-17,HYG,Bond,High Yield,0.027069376376548014,GARCH
2025-11-18,HYG,Bond,High Yield,0.023643140327313614,GARCH
2025-11-19,HYG,Bond,High Yield,0.020385895116951155,GARCH
2025-11-20,HYG,Bond,High Yield,0.01775504305703506,GARCH
2025-11-21,HYG,Bond,High Yield,0.01505823742790745,GARCH
2025-11-24,HYG,Bond,High Yield,0.014435902530515462,GARCH
2025-11-25,HYG,Bond,High Yield,0.01468468439307501,GARCH
2025-11-26,HYG,Bond,High Yield,0.01611950802978638,GARCH
2025-11-28,HYG,Bond,High Yield,0.01700297854087676,GARCH
2025-12-01,HYG,Bond,High Yield,0.018595959762707233,GARCH
2025-12-02,HYG,Bond,High Yield,0.019550493523991113,GARCH
2025-12-03,HYG,Bond,High Yield,0.02035209153457634,GARCH
2025-12-04,HYG,Bond,High Yield,0.02255031167699254,GARCH
2025-12-05,HYG,Bond,High Yield,0.023244376577754102,GARCH
2025-12-08,HYG,Bond,High Yield,0.024247215201231003,GARCH
2025-12-09,HYG,Bond,High Yield,0.026692075654970972,GARCH
2025-12-10,HYG,Bond,High Yield,0.029057239917007698,GARCH
2025-12-11,HYG,Bond,High Yield,0.0337439983012696,GARCH
2025-12-12,HYG,Bond,High Yield,0.03509470252022229,GARCH
2025-12-15,HYG,Bond,High Yield,0.03557826719474582,GARCH
2025-12-16,HYG,Bond,High Yield,0.03698754700806592,GARCH
2025-12-17,HYG,Bond,High Yield,0.034949255521838044,GARCH
2025-12-18,HYG,Bond,High Yield,0.03302138940028838,GARCH
2025-12-19,HYG,Bond,High Yield,0.03151392165744622,GARCH
2025-12-22,HYG,Bond,High Yield,0.03018800154327826,GARCH
2025-12-23,HYG,Bond,High Yield,0.029058750913607143,GARCH
2025-12-24,HYG,Bond,High Yield,0.02899487385775336,GARCH
2025-12-26,HYG,Bond,High Yield,0.02854223108007358,GARCH
2025-12-29,HYG,Bond,High Yield,0.028427667166208637,GARCH
2025-12-30,HYG,Bond,High Yield,0.026856904709714646,GARCH
2025-12-31,HYG,Bond,High Yield,0.025761883278281723,GARCH
2026-01-02,HYG,Bond,High Yield,0.02521878710921544,GARCH
2026-01-05,HYG,Bond,High Yield,0.024215037877415302,GARCH
2026-01-06,HYG,Bond,High Yield,0.024151880970851452,GARCH
2026-01-07,HYG,Bond,High Yield,0.023884604794529966,GARCH
2026-01-08,HYG,Bond,High Yield,0.023864880690316285,GARCH
2026-01-09,HYG,Bond,High Yield,0.024654079038069775,GARCH
2026-01-12,HYG,Bond,High Yield,0.024592249263995898,GARCH
2026-01-13,HYG,Bond,High Yield,0.025686368148805504,GARCH
2026-01-14,HYG,Bond,High Yield,0.02506415163284911,GARCH
2026-01-15,HYG,Bond,High Yield,0.025199893037675048,GARCH
2026-01-16,HYG,Bond,High Yield,0.02484640752050525,GARCH
2026-01-20,HYG,Bond,High Yield,0.023767543611207406,GARCH
2026-01-21,HYG,Bond,High Yield,0.024048622349381273,GARCH
2026-01-22,HYG,Bond,High Yield,0.025860249561102253,GARCH
2026-01-23,HYG,Bond,High Yield,0.02682024114977243,GARCH
2026-01-26,HYG,Bond,High Yield,0.027990698685024473,GARCH
2026-01-27,HYG,Bond,High Yield,0.02928490391705028,GARCH
2026-01-28,HYG,Bond,High Yield,0.030331076620299255,GARCH
2026-01-29,HYG,Bond,High Yield,0.03128479994031658,GARCH
2026-01-30,HYG,Bond,High Yield,0.03156317285998313,GARCH
2026-02-02,HYG,Bond,High Yield,0.032048833144809365,GARCH
2026-02-03,HYG,Bond,High Yield,0.03258795191775362,GARCH
2026-02-04,HYG,Bond,High Yield,0.03282550688997333,GARCH
2026-02-05,HYG,Bond,High Yield,0.03393382320467237,GARCH
2026-02-06,HYG,Bond,High Yield,0.033853110636005296,GARCH
2026-02-09,HYG,Bond,High Yield,0.035311617829368334,GARCH
2026-02-10,HYG,Bond,High Yield,0.03676256934094612,GARCH
2026-02-11,HYG,Bond,High Yield,0.0380196888409293,GARCH
2026-02-12,HYG,Bond,High Yield,0.039058581632594506,GARCH
2026-02-13,HYG,Bond,High Yield,0.03943549640786172,GARCH
2026-02-17,HYG,Bond,High Yield,0.03968983668961748,GARCH
2026-02-18,HYG,Bond,High Yield,0.039651422436496074,GARCH
2026-02-19,HYG,Bond,High Yield,0.039651838080450426,GARCH
2026-02-20,HYG,Bond,High Yield,0.040174838974800266,GARCH
2026-02-23,HYG,Bond,High Yield,0.04004670498180433,GARCH
2020-03-05,WEAT,Grain,Wheat,1.3381329518507274,GARCH
2020-03-06,WEAT,Grain,Wheat,1.288958196102765,GARCH
2020-03-09,WEAT,Grain,Wheat,1.2304860895887015,GARCH
2020-03-10,WEAT,Grain,Wheat,1.1887488248430425,GARCH
2020-03-11,WEAT,Grain,Wheat,1.1262314218207858,GARCH
2020-03-12,WEAT,Grain,Wheat,1.0630942768385954,GARCH
2020-03-13,WEAT,Grain,Wheat,1.0212903671064495,GARCH
2020-03-16,WEAT,Grain,Wheat,0.9493641403537552,GARCH
2020-03-17,WEAT,Grain,Wheat,0.8890925370571058,GARCH
2020-03-18,WEAT,Grain,Wheat,0.7908166837796555,GARCH
2020-03-19,WEAT,Grain,Wheat,0.7772622875720884,GARCH
2020-03-20,WEAT,Grain,Wheat,0.794604522153691,GARCH
2020-03-23,WEAT,Grain,Wheat,0.7399616857120137,GARCH
2020-03-24,WEAT,Grain,Wheat,0.7653505194331749,GARCH
2020-03-25,WEAT,Grain,Wheat,0.8346683285890057,GARCH
2020-03-26,WEAT,Grain,Wheat,0.8190245247534268,GARCH
2020-03-27,WEAT,Grain,Wheat,0.8010753242628785,GARCH
2020-03-30,WEAT,Grain,Wheat,0.7964243598263671,GARCH
2020-03-31,WEAT,Grain,Wheat,0.7345924957475888,GARCH
2020-04-01,WEAT,Grain,Wheat,0.6427614257886068,GARCH
2020-04-02,WEAT,Grain,Wheat,0.6390683557608929,GARCH
2020-04-03,WEAT,Grain,Wheat,0.6400123144969957,GARCH
2020-04-06,WEAT,Grain,Wheat,0.5947532978333212,GARCH
2020-04-07,WEAT,Grain,Wheat,0.5643633413206175,GARCH
2020-04-08,WEAT,Grain,Wheat,0.5340587659321123,GARCH
2020-04-09,WEAT,Grain,Wheat,0.4552636231636025,GARCH
2020-04-13,WEAT,Grain,Wheat,0.41084157423143114,GARCH
2020-04-14,WEAT,Grain,Wheat,0.36280880300298274,GARCH
2020-04-15,WEAT,Grain,Wheat,0.2737752473420007,GARCH
2020-04-16,WEAT,Grain,Wheat,0.2177583739763573,GARCH
2020-04-17,WEAT,Grain,Wheat,0.1495329042230681,GARCH
2020-04-20,WEAT,Grain,Wheat,0.1076147505943416,GARCH
2020-04-21,WEAT,Grain,Wheat,0.17229654444488063,GARCH
2020-04-22,WEAT,Grain,Wheat,0.033581324718614546,GARCH
2020-04-23,WEAT,Grain,Wheat,0.02399118751324392,GARCH
